TSNE1,TSNE2,cluster_id,cluster_name,email_id,subject
81.90842,-36.37159,6,Gestion association,11780,Email 9641
82.74697,-37.230526,5,Discussions internes,11781,Email 9642
81.98703,-37.077892,6,Gestion association,11782,Email 9643
80.34677,-34.365055,4,Informations diverses,11783,Email 9644
82.13072,-36.324154,5,Discussions internes,11784,Email 9645
81.893425,-37.072105,6,Gestion association,11785,Email 9646
81.87529,-37.133884,6,Gestion association,11786,Email 9647
82.90417,-37.523968,7,Accès aux archives,11787,Email 9648
82.058655,-37.206013,6,Gestion association,11788,Email 9649
81.49032,-36.938713,6,Gestion association,11789,Email 9650
81.32456,-36.95159,6,Gestion association,11790,Email 9651
81.511406,-37.093174,6,Gestion association,11791,Email 9652
80.63513,-36.41729,5,Discussions internes,11792,Email 9653
79.52217,-35.476025,4,Informations diverses,11793,Email 9654
80.5263,-36.281857,5,Discussions internes,11794,Email 9655
5.204915,-77.08774,4,Informations diverses,11795,Email 9656
81.306015,-36.9653,6,Gestion association,11796,Email 9657
80.56124,-36.461338,5,Discussions internes,11797,Email 9658
80.22682,-36.099163,5,Discussions internes,11798,Email 9659
81.23739,-37.040936,6,Gestion association,11799,Email 9660
80.7433,-36.9155,5,Discussions internes,11800,Email 9661
80.40804,-37.000782,5,Discussions internes,11801,Email 9662
80.666916,-38.072277,5,Discussions internes,11802,Email 9663
80.499054,-36.97715,5,Discussions internes,11803,Email 9664
80.25183,-37.103188,5,Discussions internes,11804,Email 9665
79.3355,-37.228497,5,Discussions internes,11805,Email 9666
78.9724,-36.27644,5,Discussions internes,11806,Email 9667
79.34993,-36.624413,5,Discussions internes,11807,Email 9668
78.984634,-36.185703,5,Discussions internes,11808,Email 9669
79.80663,-37.57021,5,Discussions internes,11809,Email 9670
79.67692,-37.65855,5,Discussions internes,11810,Email 9671
79.48172,-37.539536,5,Discussions internes,11811,Email 9672
78.70572,-36.65441,5,Discussions internes,11812,Email 9673
79.3934,-37.632664,5,Discussions internes,11813,Email 9674
75.12526,-43.566162,5,Discussions internes,11814,Email 9675
79.366165,-37.683617,5,Discussions internes,11815,Email 9676
60.330196,-4.1304355,2,Événements archivistiques,11830,Email 9677
60.37456,-4.406097,2,Événements archivistiques,11831,Email 9678
60.318317,-4.6940527,2,Événements archivistiques,11832,Email 9679
59.98965,-4.689817,2,Événements archivistiques,11833,Email 9680
59.983536,-4.674143,4,Informations diverses,11834,Email 9681
59.355194,-4.5909176,4,Informations diverses,11835,Email 9682
59.82427,-4.69137,4,Informations diverses,11836,Email 9683
60.950172,-5.3778896,2,Événements archivistiques,11837,Email 9684
60.506744,-4.9248166,2,Événements archivistiques,11838,Email 9685
60.44915,-4.9318633,2,Événements archivistiques,11839,Email 9686
61.22123,-5.476325,2,Événements archivistiques,11840,Email 9687
61.234955,-5.474002,2,Événements archivistiques,11841,Email 9688
61.20397,-5.424654,2,Événements archivistiques,11842,Email 9689
61.08552,-5.3352623,2,Événements archivistiques,11843,Email 9690
61.78775,-5.767272,2,Événements archivistiques,11844,Email 9691
61.150383,-5.465969,2,Événements archivistiques,11845,Email 9692
61.43375,-5.63743,6,Gestion association,11846,Email 9693
61.63298,-5.5951967,5,Discussions internes,11847,Email 9694
62.17646,-6.1599965,5,Discussions internes,11848,Email 9695
62.637764,-6.512647,6,Gestion association,11849,Email 9696
61.672333,-6.780622,4,Informations diverses,11850,Email 9697
61.781338,-6.917666,2,Événements archivistiques,11851,Email 9698
62.41218,-6.6823406,6,Gestion association,11852,Email 9699
62.755264,-6.6894736,6,Gestion association,11853,Email 9700
62.996353,-7.1000214,6,Gestion association,11854,Email 9701
62.592598,-6.608923,5,Discussions internes,11855,Email 9702
62.996956,-6.756267,6,Gestion association,11856,Email 9703
63.10396,-6.718605,6,Gestion association,11857,Email 9704
63.16375,-6.7621894,6,Gestion association,11858,Email 9705
63.21823,-6.699979,6,Gestion association,11859,Email 9706
62.874577,-5.3018064,5,Discussions internes,11860,Email 9707
63.313404,-6.260115,5,Discussions internes,11861,Email 9708
63.447056,-6.699279,6,Gestion association,11862,Email 9709
63.464222,-6.637568,6,Gestion association,11863,Email 9710
63.496708,-6.6052804,6,Gestion association,11864,Email 9711
64.22628,-6.393038,5,Discussions internes,11865,Email 9712
64.2838,-6.3813715,5,Discussions internes,11866,Email 9713
64.36947,-6.355702,5,Discussions internes,11867,Email 9714
3.6299546,0.63890415,4,Informations diverses,11900,Email 9715
46.076828,-19.144205,2,Événements archivistiques,11901,Email 9716
4.1039786,0.05573276,4,Informations diverses,11902,Email 9717
4.022659,-0.26556334,3,Échanges informels,11903,Email 9718
46.19405,-19.2106,2,Événements archivistiques,11904,Email 9719
45.398365,-18.937124,2,Événements archivistiques,11905,Email 9720
45.170464,-19.19939,2,Événements archivistiques,11906,Email 9721
-4.6118073,3.1565113,4,Informations diverses,11907,Email 9722
46.461597,-19.089441,2,Événements archivistiques,11908,Email 9723
46.478325,-18.942684,2,Événements archivistiques,11909,Email 9724
45.106052,-19.520405,2,Événements archivistiques,11910,Email 9725
45.195717,-19.500893,2,Événements archivistiques,11911,Email 9726
4.460112,0.49371865,4,Informations diverses,11912,Email 9727
46.509007,-19.451332,2,Événements archivistiques,11913,Email 9728
45.808758,-20.031483,2,Événements archivistiques,11914,Email 9729
45.35709,-20.498978,4,Informations diverses,11915,Email 9730
45.611275,-20.16224,2,Événements archivistiques,11916,Email 9731
45.131844,-20.460556,4,Informations diverses,11917,Email 9732
45.154537,-19.998655,4,Informations diverses,11918,Email 9733
45.186165,-20.375439,4,Informations diverses,11919,Email 9734
45.801624,-19.961885,2,Événements archivistiques,11920,Email 9735
46.38779,-19.954777,2,Événements archivistiques,11921,Email 9736
46.774208,-19.51464,6,Gestion association,11922,Email 9737
45.401257,-20.53061,2,Événements archivistiques,11923,Email 9738
44.47817,-19.726398,2,Événements archivistiques,11924,Email 9739
44.69183,-19.766247,2,Événements archivistiques,11925,Email 9740
44.451786,-19.779419,4,Informations diverses,11926,Email 9741
46.771954,-19.30433,2,Événements archivistiques,11927,Email 9742
45.25059,-20.960352,4,Informations diverses,11928,Email 9743
46.436966,-19.941437,2,Événements archivistiques,11929,Email 9744
47.19176,-19.893967,6,Gestion association,11930,Email 9745
48.463615,-18.860373,6,Gestion association,11931,Email 9746
48.555542,-20.018175,6,Gestion association,11932,Email 9747
48.54205,-19.91751,6,Gestion association,11933,Email 9748
49.75644,-19.061993,6,Gestion association,11934,Email 9749
48.780178,-18.645267,6,Gestion association,11935,Email 9750
49.01495,-20.059462,6,Gestion association,11936,Email 9751
49.653816,-19.266754,6,Gestion association,11937,Email 9752
49.405937,-19.53882,6,Gestion association,11938,Email 9753
49.23467,-19.94897,5,Discussions internes,11939,Email 9754
49.600872,-19.423609,6,Gestion association,11940,Email 9755
49.711918,-19.216467,6,Gestion association,11941,Email 9756
49.64034,-19.333992,6,Gestion association,11942,Email 9757
49.512913,-20.003485,6,Gestion association,11943,Email 9758
49.5665,-20.111456,6,Gestion association,11944,Email 9759
49.34155,-20.647308,6,Gestion association,11945,Email 9760
49.86999,-19.929949,6,Gestion association,11946,Email 9761
50.451588,-19.350937,6,Gestion association,11947,Email 9762
49.984695,-20.035498,6,Gestion association,11948,Email 9763
50.0721,-20.095764,6,Gestion association,11949,Email 9764
49.936153,-18.241539,3,Échanges informels,11950,Email 9765
50.55679,-20.45534,5,Discussions internes,11951,Email 9766
50.007347,-20.405396,5,Discussions internes,11952,Email 9767
49.63858,-20.789753,6,Gestion association,11953,Email 9768
49.941498,-20.842453,6,Gestion association,11954,Email 9769
49.402023,-21.072763,5,Discussions internes,11955,Email 9770
49.385056,-21.084995,6,Gestion association,11956,Email 9771
49.957905,-20.905727,6,Gestion association,11957,Email 9772
50.172737,-21.508886,6,Gestion association,11958,Email 9773
50.41347,-21.03538,5,Discussions internes,11959,Email 9774
50.215572,-21.09089,6,Gestion association,11960,Email 9775
45.749374,25.555832,7,Accès aux archives,11961,Email 9776
77.63819,-50.40831,2,Événements archivistiques,11970,Email 9777
77.765656,-50.189262,2,Événements archivistiques,11971,Email 9778
77.72574,-50.22418,2,Événements archivistiques,11972,Email 9779
77.48281,-50.383953,4,Informations diverses,11973,Email 9780
77.37585,-50.594765,4,Informations diverses,11974,Email 9781
78.30167,-49.98424,6,Gestion association,11975,Email 9782
78.573746,-50.58419,4,Informations diverses,11976,Email 9783
78.57667,-49.62386,6,Gestion association,11977,Email 9784
78.72463,-50.337357,2,Événements archivistiques,11978,Email 9785
78.85091,-50.22408,2,Événements archivistiques,11979,Email 9786
78.74054,-49.67801,6,Gestion association,11980,Email 9787
78.56136,-49.703907,6,Gestion association,11981,Email 9788
77.31793,-48.52553,5,Discussions internes,11982,Email 9789
78.68862,-49.485447,6,Gestion association,11983,Email 9790
78.64613,-49.48766,6,Gestion association,11984,Email 9791
79.31026,-48.38067,6,Gestion association,11985,Email 9792
79.40577,-48.20528,6,Gestion association,11986,Email 9793
79.553185,-47.951996,6,Gestion association,11987,Email 9794
78.732834,-46.853806,5,Discussions internes,11988,Email 9795
79.728355,-47.516014,6,Gestion association,11989,Email 9796
79.47456,-48.069466,6,Gestion association,11990,Email 9797
78.65062,-47.043896,5,Discussions internes,11991,Email 9798
79.272736,-47.780846,6,Gestion association,11992,Email 9799
79.54433,-47.51011,6,Gestion association,11993,Email 9800
80.026436,-48.28364,6,Gestion association,11994,Email 9801
79.535736,-48.07667,6,Gestion association,11995,Email 9802
79.44265,-47.70322,6,Gestion association,11996,Email 9803
79.404526,-47.087143,5,Discussions internes,11997,Email 9804
78.79491,-47.671314,6,Gestion association,11998,Email 9805
78.32109,-46.82859,5,Discussions internes,11999,Email 9806
78.22263,-46.13748,5,Discussions internes,12000,Email 9807
78.05333,-46.1137,5,Discussions internes,12001,Email 9808
78.597046,-46.491695,4,Informations diverses,12002,Email 9809
78.510414,-47.87178,6,Gestion association,12003,Email 9810
77.56045,-47.128414,5,Discussions internes,12004,Email 9811
77.72617,-47.255943,5,Discussions internes,12005,Email 9812
77.5497,-47.32427,5,Discussions internes,12006,Email 9813
77.46651,-47.116302,5,Discussions internes,12007,Email 9814
77.498024,-47.431015,6,Gestion association,12008,Email 9815
77.0442,-47.233734,5,Discussions internes,12009,Email 9816
76.89655,-47.01758,5,Discussions internes,12010,Email 9817
76.3883,-45.789833,5,Discussions internes,12011,Email 9818
76.25095,-46.678905,5,Discussions internes,12012,Email 9819
76.59164,-47.226364,5,Discussions internes,12013,Email 9820
76.444374,-46.95837,5,Discussions internes,12014,Email 9821
76.29592,-46.966373,5,Discussions internes,12015,Email 9822
76.69451,-47.065353,5,Discussions internes,12016,Email 9823
76.11236,-46.296017,5,Discussions internes,12017,Email 9824
76.18665,-46.575806,5,Discussions internes,12018,Email 9825
76.49276,-47.004963,5,Discussions internes,12019,Email 9826
76.365295,-46.79671,5,Discussions internes,12020,Email 9827
75.97487,-46.19901,5,Discussions internes,12021,Email 9828
75.15718,-43.77658,5,Discussions internes,12022,Email 9829
76.292984,-46.935852,5,Discussions internes,12023,Email 9830
75.80489,-46.298748,5,Discussions internes,12024,Email 9831
75.76478,-46.308754,5,Discussions internes,12025,Email 9832
26.98832,49.609768,5,Discussions internes,12026,Email 9833
56.138454,-22.653702,2,Événements archivistiques,12040,Email 9834
56.11199,-22.85077,2,Événements archivistiques,12041,Email 9835
6.1589427,-6.186235,4,Informations diverses,12042,Email 9836
56.113346,-22.787905,2,Événements archivistiques,12043,Email 9837
56.124237,-22.737747,2,Événements archivistiques,12044,Email 9838
56.01619,-25.14308,6,Gestion association,12045,Email 9839
7.1383624,-5.4257874,3,Échanges informels,12046,Email 9840
5.987719,-5.642511,3,Échanges informels,12047,Email 9841
6.378725,-5.8271065,4,Informations diverses,12048,Email 9842
6.267652,-5.7674246,4,Informations diverses,12049,Email 9843
55.87194,-25.632174,6,Gestion association,12050,Email 9844
56.014854,-26.085632,6,Gestion association,12051,Email 9845
56.33097,-25.834904,6,Gestion association,12052,Email 9846
6.564326,-5.930977,3,Échanges informels,12053,Email 9847
55.73052,-26.2832,6,Gestion association,12054,Email 9848
55.01787,-25.711319,5,Discussions internes,12055,Email 9849
54.792316,-25.507744,5,Discussions internes,12056,Email 9850
53.946278,-26.084934,3,Échanges informels,12057,Email 9851
53.402245,-24.964928,5,Discussions internes,12058,Email 9852
55.955017,-25.805376,6,Gestion association,12059,Email 9853
55.40551,-26.631666,6,Gestion association,12060,Email 9854
56.12755,-26.244677,6,Gestion association,12061,Email 9855
55.77553,-25.950241,6,Gestion association,12062,Email 9856
56.362556,-26.985598,6,Gestion association,12063,Email 9857
56.37823,-26.998446,6,Gestion association,12064,Email 9858
56.14031,-26.63315,6,Gestion association,12065,Email 9859
54.321304,-26.198727,3,Échanges informels,12066,Email 9860
54.019703,-26.41516,4,Informations diverses,12067,Email 9861
56.403927,-26.459955,6,Gestion association,12068,Email 9862
56.669464,-27.31069,6,Gestion association,12069,Email 9863
56.595016,-26.902359,6,Gestion association,12070,Email 9864
56.701084,-27.086685,6,Gestion association,12071,Email 9865
56.74899,-26.477377,6,Gestion association,12072,Email 9866
54.656097,-26.15709,5,Discussions internes,12073,Email 9867
56.58123,-26.999863,6,Gestion association,12074,Email 9868
58.04488,-26.44821,6,Gestion association,12075,Email 9869
58.246243,-26.372166,6,Gestion association,12076,Email 9870
58.987232,-25.963146,5,Discussions internes,12077,Email 9871
59.717846,-26.11959,5,Discussions internes,12078,Email 9872
59.028725,-26.075716,6,Gestion association,12079,Email 9873
59.19048,-26.073753,6,Gestion association,12080,Email 9874
59.43426,-25.572119,5,Discussions internes,12081,Email 9875
59.153893,-26.04527,6,Gestion association,12082,Email 9876
59.157745,-25.981432,5,Discussions internes,12083,Email 9877
59.29922,-26.022943,5,Discussions internes,12084,Email 9878
59.29159,-25.945171,5,Discussions internes,12085,Email 9879
53.0402,-45.222088,2,Événements archivistiques,12110,Email 9880
9.622834,-0.12939942,4,Informations diverses,12111,Email 9881
52.676994,-44.92486,5,Discussions internes,12112,Email 9882
53.04204,-45.20686,2,Événements archivistiques,12113,Email 9883
52.973095,-45.20409,2,Événements archivistiques,12114,Email 9884
54.187584,-46.23841,2,Événements archivistiques,12115,Email 9885
51.675526,-47.684612,4,Informations diverses,12116,Email 9886
51.714195,-47.646393,4,Informations diverses,12117,Email 9887
53.509426,-46.452625,2,Événements archivistiques,12118,Email 9888
52.844402,-46.854633,4,Informations diverses,12119,Email 9889
52.79728,-46.74742,5,Discussions internes,12120,Email 9890
53.064663,-46.755806,2,Événements archivistiques,12121,Email 9891
53.119396,-46.716988,2,Événements archivistiques,12122,Email 9892
53.62505,-46.55067,2,Événements archivistiques,12123,Email 9893
51.923298,-47.27527,4,Informations diverses,12124,Email 9894
52.20395,-47.139336,4,Informations diverses,12125,Email 9895
54.427696,-46.365364,6,Gestion association,12126,Email 9896
54.60753,-46.80161,2,Événements archivistiques,12127,Email 9897
54.35154,-46.365437,6,Gestion association,12128,Email 9898
54.54298,-46.242786,6,Gestion association,12129,Email 9899
56.33316,-44.783035,6,Gestion association,12130,Email 9900
56.371643,-44.738876,6,Gestion association,12131,Email 9901
56.559933,-44.33076,4,Informations diverses,12132,Email 9902
56.55882,-45.022503,6,Gestion association,12133,Email 9903
56.197857,-45.19285,6,Gestion association,12134,Email 9904
55.82509,-45.700626,6,Gestion association,12135,Email 9905
55.689648,-45.496223,6,Gestion association,12136,Email 9906
55.65497,-45.031483,6,Gestion association,12137,Email 9907
55.635147,-45.154156,6,Gestion association,12138,Email 9908
55.49772,-44.8982,6,Gestion association,12139,Email 9909
55.49669,-44.78585,5,Discussions internes,12140,Email 9910
55.61205,-44.434513,5,Discussions internes,12141,Email 9911
55.396763,-44.804546,6,Gestion association,12142,Email 9912
55.188354,-43.76843,5,Discussions internes,12143,Email 9913
55.306366,-44.661324,5,Discussions internes,12144,Email 9914
55.352722,-44.735836,5,Discussions internes,12145,Email 9915
55.21631,-43.854176,5,Discussions internes,12146,Email 9916
55.05966,-44.520874,5,Discussions internes,12147,Email 9917
71.56064,-38.913246,2,Événements archivistiques,12180,Email 9918
71.74058,-39.846348,4,Informations diverses,12181,Email 9919
71.81739,-39.014076,2,Événements archivistiques,12182,Email 9920
71.77988,-39.251793,2,Événements archivistiques,12183,Email 9921
71.791985,-38.980022,5,Discussions internes,12184,Email 9922
71.78213,-38.92051,2,Événements archivistiques,12185,Email 9923
13.549515,-5.6831617,4,Informations diverses,12186,Email 9924
-0.24001889,3.175901,4,Informations diverses,12187,Email 9925
13.552365,-5.682839,4,Informations diverses,12188,Email 9926
71.722435,-38.732742,2,Événements archivistiques,12189,Email 9927
71.73455,-38.255497,6,Gestion association,12190,Email 9928
71.205574,-38.36521,5,Discussions internes,12191,Email 9929
71.3575,-38.415752,5,Discussions internes,12192,Email 9930
71.14111,-38.26911,2,Événements archivistiques,12193,Email 9931
69.947586,-39.908775,4,Informations diverses,12194,Email 9932
71.372345,-38.37783,2,Événements archivistiques,12195,Email 9933
69.99534,-39.811752,4,Informations diverses,12196,Email 9934
71.19395,-38.229862,5,Discussions internes,12197,Email 9935
70.27612,-39.088394,5,Discussions internes,12198,Email 9936
71.558365,-37.531677,6,Gestion association,12199,Email 9937
71.43089,-36.92337,6,Gestion association,12200,Email 9938
71.35187,-36.860977,6,Gestion association,12201,Email 9939
71.3512,-36.614456,6,Gestion association,12202,Email 9940
71.088036,-36.734936,6,Gestion association,12203,Email 9941
70.841644,-36.707195,6,Gestion association,12204,Email 9942
70.68271,-35.86349,6,Gestion association,12205,Email 9943
69.95191,-37.30285,5,Discussions internes,12206,Email 9944
70.707054,-36.71243,5,Discussions internes,12207,Email 9945
70.18878,-37.29395,5,Discussions internes,12208,Email 9946
70.70649,-36.703503,6,Gestion association,12209,Email 9947
70.41644,-36.897995,5,Discussions internes,12210,Email 9948
70.42119,-36.677273,5,Discussions internes,12211,Email 9949
69.82422,-36.70037,5,Discussions internes,12212,Email 9950
70.07711,-36.659813,5,Discussions internes,12213,Email 9951
69.70573,-36.666348,5,Discussions internes,12214,Email 9952
69.79686,-36.710274,5,Discussions internes,12215,Email 9953
70.27145,-35.96252,5,Discussions internes,12216,Email 9954
69.84974,-36.521805,5,Discussions internes,12217,Email 9955
69.842575,-36.501102,5,Discussions internes,12218,Email 9956
68.879105,-35.995087,5,Discussions internes,12219,Email 9957
62.035355,-46.630722,2,Événements archivistiques,12250,Email 9958
61.161407,-47.643612,4,Informations diverses,12251,Email 9959
61.123905,-47.703876,4,Informations diverses,12252,Email 9960
61.031006,-47.809525,4,Informations diverses,12253,Email 9961
61.116386,-47.69225,4,Informations diverses,12254,Email 9962
61.06137,-47.786957,4,Informations diverses,12255,Email 9963
62.43698,-46.01364,2,Événements archivistiques,12256,Email 9964
61.137928,-47.64161,4,Informations diverses,12257,Email 9965
62.46385,-46.030212,2,Événements archivistiques,12258,Email 9966
62.17598,-45.988094,2,Événements archivistiques,12259,Email 9967
62.515137,-45.91635,2,Événements archivistiques,12260,Email 9968
62.588306,-45.840176,2,Événements archivistiques,12261,Email 9969
62.58226,-45.758793,2,Événements archivistiques,12262,Email 9970
62.644157,-45.540287,2,Événements archivistiques,12263,Email 9971
61.20061,-44.195324,3,Échanges informels,12264,Email 9972
63.353676,-45.275417,6,Gestion association,12265,Email 9973
63.328148,-45.199116,6,Gestion association,12266,Email 9974
63.522373,-44.985714,6,Gestion association,12267,Email 9975
63.26651,-44.90314,6,Gestion association,12268,Email 9976
63.216347,-44.989273,6,Gestion association,12269,Email 9977
61.043133,-43.974434,3,Échanges informels,12270,Email 9978
63.092617,-44.64494,5,Discussions internes,12271,Email 9979
63.738075,-44.59323,6,Gestion association,12272,Email 9980
65.74596,-45.539055,5,Discussions internes,12273,Email 9981
62.45967,-44.480495,2,Événements archivistiques,12274,Email 9982
64.1238,-44.686806,6,Gestion association,12275,Email 9983
64.337814,-44.40832,6,Gestion association,12276,Email 9984
64.03984,-44.391132,6,Gestion association,12277,Email 9985
64.71338,-43.964584,6,Gestion association,12278,Email 9986
60.898922,-42.404736,4,Informations diverses,12279,Email 9987
61.121727,-44.00689,3,Échanges informels,12280,Email 9988
64.42761,-44.385994,6,Gestion association,12281,Email 9989
63.611397,-43.937984,6,Gestion association,12282,Email 9990
60.827927,-43.931988,3,Échanges informels,12283,Email 9991
64.350235,-44.23047,6,Gestion association,12284,Email 9992
66.11265,-45.05587,6,Gestion association,12285,Email 9993
65.28546,-44.382122,6,Gestion association,12286,Email 9994
65.54561,-44.93021,6,Gestion association,12287,Email 9995
65.82387,-45.09655,6,Gestion association,12288,Email 9996
65.71175,-45.04042,6,Gestion association,12289,Email 9997
64.944466,-43.867886,6,Gestion association,12290,Email 9998
65.08926,-43.668835,6,Gestion association,12291,Email 9999
65.025215,-43.512985,6,Gestion association,12292,Email 10000
65.213165,-43.42014,6,Gestion association,12293,Email 10001
64.15084,-42.96071,6,Gestion association,12294,Email 10002
65.6613,-43.51085,6,Gestion association,12295,Email 10003
63.793842,-43.03232,6,Gestion association,12296,Email 10004
63.106915,-42.79484,5,Discussions internes,12297,Email 10005
64.91805,-43.333817,6,Gestion association,12298,Email 10006
64.67933,-43.23364,6,Gestion association,12299,Email 10007
62.404198,-42.7955,5,Discussions internes,12300,Email 10008
64.81132,-43.187035,6,Gestion association,12301,Email 10009
65.45929,-43.232834,6,Gestion association,12302,Email 10010
63.684517,-42.4655,5,Discussions internes,12303,Email 10011
63.665947,-42.066692,5,Discussions internes,12304,Email 10012
64.8824,-41.342117,6,Gestion association,12305,Email 10013
62.90374,-40.848743,5,Discussions internes,12306,Email 10014
63.023083,-40.95997,5,Discussions internes,12307,Email 10015
64.1002,-41.541412,5,Discussions internes,12308,Email 10016
64.05589,-41.601414,6,Gestion association,12309,Email 10017
62.74955,-40.938168,5,Discussions internes,12310,Email 10018
63.05397,-40.87462,5,Discussions internes,12311,Email 10019
63.74528,-41.389553,5,Discussions internes,12312,Email 10020
64.095116,-41.305626,6,Gestion association,12313,Email 10021
63.095318,-40.498947,5,Discussions internes,12314,Email 10022
64.297066,-40.981773,5,Discussions internes,12315,Email 10023
63.283054,-40.562103,5,Discussions internes,12316,Email 10024
63.127594,-40.38481,5,Discussions internes,12317,Email 10025
64.02281,-40.995403,5,Discussions internes,12318,Email 10026
63.83081,-40.80834,5,Discussions internes,12319,Email 10027
57.22663,-35.13567,2,Événements archivistiques,12320,Email 10028
45.202477,3.052431,4,Informations diverses,12321,Email 10029
45.205334,3.0509033,4,Informations diverses,12322,Email 10030
57.88679,-35.212463,2,Événements archivistiques,12323,Email 10031
57.660603,-35.579647,2,Événements archivistiques,12324,Email 10032
57.52366,-35.522392,2,Événements archivistiques,12325,Email 10033
57.58229,-35.67072,2,Événements archivistiques,12326,Email 10034
57.49745,-35.797993,2,Événements archivistiques,12327,Email 10035
57.909855,-35.9891,2,Événements archivistiques,12328,Email 10036
58.068092,-36.236435,2,Événements archivistiques,12329,Email 10037
57.908756,-36.128284,2,Événements archivistiques,12330,Email 10038
57.939068,-36.246616,2,Événements archivistiques,12331,Email 10039
57.862305,-36.06616,2,Événements archivistiques,12332,Email 10040
58.684036,-36.810875,6,Gestion association,12333,Email 10041
58.556103,-36.82805,6,Gestion association,12334,Email 10042
57.92725,-37.004658,5,Discussions internes,12335,Email 10043
58.96237,-36.85343,6,Gestion association,12336,Email 10044
56.312656,-37.963398,4,Informations diverses,12337,Email 10045
56.706318,-37.755375,4,Informations diverses,12338,Email 10046
58.50679,-37.040436,6,Gestion association,12339,Email 10047
57.240044,-37.423553,5,Discussions internes,12340,Email 10048
57.353428,-37.75009,5,Discussions internes,12341,Email 10049
57.013508,-37.462547,4,Informations diverses,12342,Email 10050
57.01733,-37.35991,5,Discussions internes,12343,Email 10051
58.834377,-37.383766,6,Gestion association,12344,Email 10052
59.046406,-39.064915,6,Gestion association,12345,Email 10053
58.76665,-37.279213,6,Gestion association,12346,Email 10054
59.057865,-39.0179,6,Gestion association,12347,Email 10055
57.01614,-37.62945,5,Discussions internes,12348,Email 10056
59.142467,-38.746605,6,Gestion association,12349,Email 10057
59.140755,-38.43285,5,Discussions internes,12350,Email 10058
59.27753,-38.410885,6,Gestion association,12351,Email 10059
59.659084,-37.69951,6,Gestion association,12352,Email 10060
59.67685,-37.747517,6,Gestion association,12353,Email 10061
59.735954,-37.531902,6,Gestion association,12354,Email 10062
60.04808,-37.549526,5,Discussions internes,12355,Email 10063
60.125942,-37.61529,5,Discussions internes,12356,Email 10064
60.4316,-37.479122,5,Discussions internes,12357,Email 10065
60.752857,-37.491867,5,Discussions internes,12358,Email 10066
61.37662,-37.78267,5,Discussions internes,12359,Email 10067
61.227688,-37.720287,5,Discussions internes,12360,Email 10068
60.39297,-37.397472,5,Discussions internes,12361,Email 10069
60.63715,-37.49891,5,Discussions internes,12362,Email 10070
60.968468,-37.46352,5,Discussions internes,12363,Email 10071
61.179314,-37.62659,5,Discussions internes,12364,Email 10072
60.886337,-36.898354,5,Discussions internes,12365,Email 10073
4.4272585,97.15652,4,Informations diverses,12390,Email 10074
3.7362173,96.80639,2,Événements archivistiques,12391,Email 10075
4.019185,96.84277,2,Événements archivistiques,12392,Email 10076
3.64009,96.64894,2,Événements archivistiques,12393,Email 10077
3.6604476,96.82211,2,Événements archivistiques,12394,Email 10078
3.5259287,96.50738,2,Événements archivistiques,12395,Email 10079
3.3140852,96.9319,6,Gestion association,12396,Email 10080
3.2791047,96.99779,6,Gestion association,12397,Email 10081
2.9627352,96.33356,7,Accès aux archives,12398,Email 10082
2.9726462,96.39381,7,Accès aux archives,12399,Email 10083
3.0968323,96.98819,6,Gestion association,12400,Email 10084
3.5155272,95.69944,5,Discussions internes,12401,Email 10085
3.5486958,96.7964,2,Événements archivistiques,12402,Email 10086
2.9165468,96.73224,6,Gestion association,12403,Email 10087
2.6142144,96.66292,6,Gestion association,12404,Email 10088
2.8870616,94.92613,7,Accès aux archives,12405,Email 10089
3.466063,94.7012,3,Échanges informels,12406,Email 10090
2.6968102,95.002815,7,Accès aux archives,12407,Email 10091
2.082022,95.556015,6,Gestion association,12408,Email 10092
0.575581,94.3826,7,Accès aux archives,12409,Email 10093
0.67726386,94.338715,7,Accès aux archives,12410,Email 10094
3.395066,94.58183,4,Informations diverses,12411,Email 10095
0.5395822,94.71536,7,Accès aux archives,12412,Email 10096
2.9535108,94.062836,7,Accès aux archives,12413,Email 10097
2.9505486,94.02065,7,Accès aux archives,12414,Email 10098
1.9168475,94.50192,7,Accès aux archives,12415,Email 10099
2.375249,94.524704,7,Accès aux archives,12416,Email 10100
1.0066354,94.351494,7,Accès aux archives,12417,Email 10101
1.6552445,94.42978,7,Accès aux archives,12418,Email 10102
0.9742243,94.35766,7,Accès aux archives,12419,Email 10103
1.5909872,93.75599,7,Accès aux archives,12420,Email 10104
1.1519238,93.92804,7,Accès aux archives,12421,Email 10105
1.8007717,94.014496,7,Accès aux archives,12422,Email 10106
1.0887495,94.03735,7,Accès aux archives,12423,Email 10107
-0.007844769,94.03861,7,Accès aux archives,12424,Email 10108
0.20319664,93.54057,7,Accès aux archives,12425,Email 10109
-0.28055608,92.79254,7,Accès aux archives,12426,Email 10110
-1.3608856,93.85182,7,Accès aux archives,12427,Email 10111
-0.26017755,92.99322,7,Accès aux archives,12428,Email 10112
-0.7320675,93.35139,7,Accès aux archives,12429,Email 10113
-0.16216658,92.934654,7,Accès aux archives,12430,Email 10114
-0.12945811,92.65519,7,Accès aux archives,12431,Email 10115
0.7744865,92.61462,7,Accès aux archives,12432,Email 10116
-0.634576,92.67572,7,Accès aux archives,12433,Email 10117
0.6182022,91.91995,7,Accès aux archives,12434,Email 10118
-0.4650063,92.56527,7,Accès aux archives,12435,Email 10119
